epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants
127,2021-07-04,Brazil,PR,TOTAL,93,31418,2223,1302708,31418,1302708,274.77801,11393.32604,0.02412,915019,2689,3692417,32293.43087,4470078,39.09476,1341401,11.73173,49498,0.43290
127,2021-07-04,Brazil,RJ,TOTAL,20,56031,415,966114,56031,966114,324.53626,5595.81344,0.05800,901266,52017,2313502,13399.99790,5988082,34.68347,2124541,12.30552,63450,0.36751
127,2021-07-04,Brazil,RN,TOTAL,15,6841,485,345615,6826,345130,195.07519,9855.41738,0.01979,150649,110128,1152168,32854.75610,1200840,34.24267,435446,12.41700,,
127,2021-07-04,Brazil,RO,TOTAL,1,6173,51,249547,6173,249547,347.33925,14041.38474,0.02474,234484,346755,640738,36052.72264,525161,29.54949,165905,9.33506,,
127,2021-07-04,Brazil,RR,TOTAL,0,1756,69,113568,1756,113499,289.88330,18747.98807,0.01546,106376,5095,284826,47019.53411,165076,27.25101,65403,10.79683,,
127,2021-07-04,Brazil,RS,TOTAL,23,31709,624,1230739,31709,1230739,278.70558,10817.55424,0.02576,1185582,11435,4649018,40862.44475,4871916,42.82160,1887765,16.59247,65778,0.57815
127,2021-07-04,Brazil,SC,TOTAL,27,17014,1088,1062080,17014,1062080,237.46690,14823.60678,0.01602,1026413,167186,2320266,32384.29385,2666509,37.21686,837402,11.68774,,
127,2021-07-04,Brazil,SE,TOTAL,13,5756,647,265925,5756,265925,250.40284,11568.51537,0.02165,247089,5836,542553,23602.64254,809612,35.22049,247676,10.77463,15036,0.65411
127,2021-07-04,Brazil,SP,TOTAL,156,129609,6451,3785859,129609,3785859,282.25541,8244.63721,0.03424,3330527,1141713,14183490,30888.03080,19852210,43.23306,6264657,13.64283,254304,0.55381
127,2021-07-04,Brazil,TO,TOTAL,6,3262,195,199650,3256,199455,207.39211,12693.38901,0.01634,181553,894,589677,37490.60632,466925,29.68625,148261,9.42617,7813,0.49674
127,2021-07-04,Brazil,TOTAL,TOTAL,771,524703,25462,18774193,524417,18769808,247.78696,8865.96852,0.02795,16582483,6929736,54128041,25561.55185,77608157,36.64986,26584662,12.55440,904570,0.42718
127,2021-07-05,Brazil,AC,TOTAL,5,1757,86,85983,1757,85983,199.22103,9749.35795,0.02043,82354,12255,230988,26191.04583,277725,31.49042,86422,9.79913,2244,0.25444
127,2021-07-05,Brazil,AL,TOTAL,17,5433,281,220022,5433,220022,162.79349,6592.70195,0.02469,210634,14706,555844,16655.21549,1060022,31.76232,372022,11.14720,17693,0.53015
127,2021-07-05,Brazil,AM,TOTAL,7,13349,302,404347,13349,404347,322.08198,9756.00282,0.03301,346721,1277,1027782,24798.11668,1537171,37.08855,552160,13.32241,,
127,2021-07-05,Brazil,AP,TOTAL,7,1852,137,117927,1852,117927,218.98216,13943.79537,0.01570,97309,2048,210965,24944.69282,202703,23.96779,68833,8.13888,3111,0.36785
127,2021-07-05,Brazil,BA,TOTAL,53,24312,1210,1138377,24312,1138377,163.46329,7653.95079,0.02136,1102758,237435,2405271,16171.99388,5110049,34.35774,1900818,12.78027,92375,0.62109
127,2021-07-05,Brazil,CE,TOTAL,6,22753,572,893270,22753,893270,249.15468,9781.67291,0.02547,626584,88327,2404652,26331.92577,3362913,36.82528,1142037,12.50577,59900,0.65593
127,2021-07-05,Brazil,DF,TOTAL,8,9312,609,434114,9312,434114,308.82827,14397.19454,0.02145,416953,915,782118,25938.58987,1027992,34.09289,346327,11.48578,15971,0.52967
127,2021-07-05,Brazil,ES,TOTAL,24,11561,1091,522199,11556,521830,287.68367,12994.38866,0.02214,495815,271193,1624819,40431.96098,1680739,41.82347,579292,14.41509,30860,0.76792
127,2021-07-05,Brazil,GO,TOTAL,71,19476,2576,685619,19409,683684,277.50096,9768.94297,0.02841,655260,482894,1314685,18732.09872,2397771,34.16429,770410,10.97708,,
127,2021-07-05,Brazil,MA,TOTAL,17,9164,445,320832,9164,320832,129.52319,4534.61191,0.02856,278534,2397,757570,10707.42925,2456708,34.72290,654224,9.24675,28108,0.39728
127,2021-07-05,Brazil,MG,TOTAL,41,47120,1796,1828904,47120,1828904,222.59183,8639.62425,0.02576,1706564,3792633,5538249,26162.33020,7400583,34.95988,2723129,12.86389,25216,0.11912
127,2021-07-05,Brazil,MS,TOTAL,35,8400,678,339323,8365,338645,302.26853,12210.31700,0.02476,320253,11839,938244,33762.09884,1213678,43.67341,506165,18.21402,117918,4.24320
127,2021-07-05,Brazil,MT,TOTAL,43,12178,1238,457196,11970,454430,349.49401,13120.97750,0.02664,435158,57899,1136800,32624.79818,1032487,29.63114,330554,9.48650,12386,0.35546
127,2021-07-05,Brazil,PA,TOTAL,37,15624,1014,557708,15587,556694,181.61392,6482.81706,0.02801,520959,144,999004,11612.45701,2714448,31.55284,1214244,14.11441,,
127,2021-07-05,Brazil,PB,TOTAL,18,8703,441,401700,8703,401700,216.59345,9997.19521,0.02167,266319,95148,996537,24801.03292,1333136,33.17805,518702,12.90905,18673,0.46472
127,2021-07-05,Brazil,PE,TOTAL,36,17908,660,559358,17908,559358,187.37959,5852.81830,0.03202,475280,11352,2056126,21514.18567,3245196,33.95597,1091572,11.42162,61674,0.64532
127,2021-07-05,Brazil,PI,TOTAL,5,6662,439,299084,6657,298645,203.53003,9137.28257,0.02227,291428,3526,791843,24191.50887,1065239,32.54400,360504,11.01372,10263,0.31354
127,2021-07-05,Brazil,PR,TOTAL,111,31529,2374,1305082,31529,1305082,275.74881,11414.08875,0.02416,915019,2689,3692417,32293.43087,4487504,39.24717,1343180,11.74729,50620,0.44272
127,2021-07-05,Brazil,RJ,TOTAL,8,56039,774,966888,56039,966888,324.58259,5600.29651,0.05796,902869,52017,2313502,13399.99790,6068926,35.15173,2156135,12.48852,67576,0.39141
127,2021-07-05,Brazil,RN,TOTAL,12,6853,1633,347248,6841,345615,195.41737,9901.98335,0.01974,150649,110128,1152168,32854.75610,1222266,34.85364,436721,12.45336,17202,0.49053
127,2021-07-05,Brazil,RO,TOTAL,40,6213,2477,252024,6213,252024,349.58995,14180.75933,0.02465,234484,346755,640738,36052.72264,529053,29.76849,166137,9.34811,,
127,2021-07-05,Brazil,RR,TOTAL,7,1763,190,113758,1756,113568,291.03888,18779.35357,0.01550,106376,5095,285909,47198.31749,167159,27.59488,65531,10.81796,2612,0.43119
127,2021-07-05,Brazil,RS,TOTAL,52,31761,427,1231166,31761,1231166,279.16263,10821.30735,0.02580,1185582,11435,4652175,40890.19313,4955992,43.56059,1914895,16.83093,68269,0.60005
127,2021-07-05,Brazil,SC,TOTAL,50,17064,1313,1063393,17064,1063393,238.16476,14841.93252,0.01605,1026413,167186,2320266,32384.29385,2750116,38.38377,852746,11.90190,,
127,2021-07-05,Brazil,SE,TOTAL,9,5765,348,266273,5765,266273,250.79436,11583.65438,0.02165,247089,5836,542553,23602.64254,818656,35.61393,250541,10.89927,15423,0.67095
127,2021-07-05,Brazil,SP,TOTAL,66,129675,4231,3790090,129675,3790090,282.39914,8253.85125,0.03421,3395346,1141713,14183490,30888.03080,20252082,44.10388,6309208,13.73985,267521,0.58259
127,2021-07-05,Brazil,TO,TOTAL,4,3266,593,200243,3262,199650,207.64642,12731.09089,0.01631,182851,894,592146,37647.58091,471628,29.98526,148659,9.45147,7900,0.50227
127,2021-07-05,Brazil,TOTAL,TOTAL,789,525492,27935,18802128,525112,18792511,248.15956,8879.16061,0.02795,16675561,6929736,54146861,25570.43945,78841942,37.23250,26861168,12.68498,993515,0.46918
127,2021-07-06,Brazil,AC,TOTAL,3,1760,14,85997,1760,85997,199.56119,9750.94536,0.02047,82497,12408,231921,26296.83593,287296,32.57564,88795,10.06820,2503,0.28381
127,2021-07-06,Brazil,AL,TOTAL,17,5450,771,220793,5450,220793,163.30288,6615.80406,0.02468,210634,11243,555844,16655.21549,1071513,32.10663,377122,11.30002,25024,0.74981
127,2021-07-06,Brazil,AM,TOTAL,0,13349,719,405066,13349,405066,322.08198,9773.35070,0.03296,346721,653,1027782,24798.11668,1565933,37.78252,557414,13.44917,19158,0.46224
127,2021-07-06,Brazil,AP,TOTAL,5,1857,139,118066,1857,118066,219.57336,13960.23085,0.01573,97309,1603,210965,24944.69282,205804,24.33445,68833,8.13888,3324,0.39303
127,2021-07-06,Brazil,BA,TOTAL,116,24428,3235,1141612,24428,1141612,164.24323,7675.70152,0.02140,1105976,233693,2405271,16171.99388,5178604,34.81868,1915636,12.87990,121145,0.81453
127,2021-07-06,Brazil,CE,TOTAL,38,22791,1408,894678,22791,894678,249.57080,9797.09109,0.02547,628154,69606,2405852,26345.06626,3373958,36.94622,1145665,12.54550,60933,0.66724
127,2021-07-06,Brazil,DF,TOTAL,10,9322,594,434708,9322,434708,309.15992,14416.89429,0.02144,417384,113,782118,25938.58987,1046750,34.71499,347688,11.53092,16402,0.54396
127,2021-07-06,Brazil,ES,TOTAL,23,11584,1036,523235,11582,523115,288.25601,13020.16846,0.02214,495815,278701,1624819,40431.96098,1701899,42.35002,585054,14.55847,39114,0.97331
127,2021-07-06,Brazil,GO,TOTAL,57,19533,2488,688107,19485,686433,278.31312,9804.39288,0.02839,657548,501652,1314685,18732.09872,2418185,34.45516,774766,11.03914,,
127,2021-07-06,Brazil,MA,TOTAL,26,9190,1220,322052,9190,322052,129.89067,4551.85528,0.02854,278534,1211,757570,10707.42925,2471980,34.93875,663305,9.37510,31021,0.43845
127,2021-07-06,Brazil,MG,TOTAL,28,47148,7294,1836198,47148,1836198,222.72410,8674.08063,0.02568,1715284,4191828,5538249,26162.33020,7525923,35.55197,2740209,12.94457,43658,0.20624
127,2021-07-06,Brazil,MS,TOTAL,31,8431,852,340175,8400,339323,303.38404,12240.97567,0.02478,320253,11839,938244,33762.09884,1216748,43.78388,522401,18.79826,140540,5.05724
127,2021-07-06,Brazil,MT,TOTAL,32,12210,1678,458874,12000,456155,350.41237,13169.13409,0.02661,435158,57899,1136800,32624.79818,1041551,29.89127,330554,9.48650,12581,0.36106
127,2021-07-06,Brazil,PA,TOTAL,22,15646,1153,558861,15624,557708,181.86964,6496.21957,0.02800,520959,178,999004,11612.45701,2718791,31.60332,1216629,14.14214,,
127,2021-07-06,Brazil,PB,TOTAL,21,8724,475,402175,8724,402175,217.11608,10009.01664,0.02169,266319,321555,996537,24801.03292,1361070,33.87324,518702,12.90905,27614,0.68724
127,2021-07-06,Brazil,PE,TOTAL,45,17953,2147,561505,17953,561505,187.85044,5875.28334,0.03197,475280,2263,2056126,21514.18567,3260510,34.11621,1097846,11.48726,70579,0.73850
127,2021-07-06,Brazil,PI,TOTAL,9,6671,778,299862,6662,299084,203.80499,9161.05116,0.02225,291428,32,791843,24191.50887,1078514,32.94956,376142,11.49147,11587,0.35399
127,2021-07-06,Brazil,PR,TOTAL,163,31692,3561,1308643,31692,1308643,277.17439,11445.23283,0.02422,920590,2085,3703772,32392.74033,4589823,40.14203,1354070,11.84253,60030,0.52502
127,2021-07-06,Brazil,RJ,TOTAL,153,56192,3380,970268,56192,970268,325.46878,5619.87375,0.05791,905728,52017,2313502,13399.99790,6163942,35.70207,2185126,12.65643,73288,0.42449
127,2021-07-06,Brazil,RN,TOTAL,17,6870,726,347974,6853,347248,195.90214,9922.68567,0.01974,150649,165438,1152168,32854.75610,1245866,35.52661,436721,12.45336,18771,0.53527
127,2021-07-06,Brazil,RO,TOTAL,13,6226,-47,251977,6226,251977,350.32143,14178.11476,0.02471,234484,365081,640738,36052.72264,540002,30.38456,170092,9.57065,,
127,2021-07-06,Brazil,RR,TOTAL,7,1770,347,114105,1763,113758,292.19445,18836.63689,0.01551,107046,5095,286368,47274.08995,169981,28.06074,65846,10.86996,3796,0.62665
127,2021-07-06,Brazil,RS,TOTAL,106,31867,4748,1235914,31867,1235914,280.09432,10863.03979,0.02578,1192285,10382,4669372,41041.34580,5040351,44.30206,1935237,17.00972,80067,0.70375
127,2021-07-06,Brazil,SC,TOTAL,82,17146,3091,1066484,17146,1066484,239.30924,14885.07406,0.01608,1031823,173986,2320266,32384.29385,2808026,39.19203,861222,12.02020,,
127,2021-07-06,Brazil,SE,TOTAL,8,5773,317,266590,5773,266590,251.14239,11597.44481,0.02165,247089,728,542553,23602.64254,849753,36.96674,256028,11.13797,18964,0.82499
127,2021-07-06,Brazil,SP,TOTAL,714,130389,19132,3809222,130389,3809222,283.95405,8295.51588,0.03423,3422338,1142684,14183490,30888.03080,20515813,44.67822,6353519,13.83635,334004,0.72738
127,2021-07-06,Brazil,TO,TOTAL,13,3279,427,200670,3266,200243,208.47294,12758.23878,0.01634,182851,441,592146,37647.58091,481383,30.60547,150149,9.54620,8912,0.56661
127,2021-07-06,Brazil,TOTAL,TOTAL,1759,527251,61683,18863811,526892,18855015,248.99024,8908.28994,0.02795,16740136,7614414,54178005,25585.14696,79929969,37.74631,27094771,12.79530,1223015,0.57756
127,2021-07-07,Brazil,AC,TOTAL,1,1761,123,86120,1761,86120,199.67458,9764.89197,0.02045,82497,12408,231921,26296.83593,292875,33.20823,90213,10.22899,2553,0.28948
127,2021-07-07,Brazil,AL,TOTAL,17,5467,642,221435,5467,221435,163.81226,6635.04084,0.02469,210634,11243,555844,16655.21549,1087463,32.58456,381575,11.43345,28888,0.86560
127,2021-07-07,Brazil,AM,TOTAL,6,13355,543,405609,13355,405609,322.22674,9786.45210,0.03293,346721,653,1027782,24798.11668,1592422,38.42164,559163,13.49137,19158,0.46224
127,2021-07-07,Brazil,AP,TOTAL,4,1861,191,118257,1861,118257,220.04633,13982.81487,0.01574,97309,1603,210965,24944.69282,209478,24.76887,70717,8.36164,3755,0.44399
127,2021-07-07,Brazil,BA,TOTAL,67,24495,2852,1144464,24495,1144464,164.69370,7694.87713,0.02140,1105976,233693,2405271,16171.99388,5244847,35.26407,1931576,12.98708,143641,0.96578
127,2021-07-07,Brazil,CE,TOTAL,58,22849,1886,896564,22849,896564,250.20592,9817.74356,0.02549,629974,69606,2411040,26401.87699,3435036,37.61505,1155023,12.64798,63475,0.69508
127,2021-07-07,Brazil,DF,TOTAL,9,9331,697,435405,9331,435405,309.45840,14440.00998,0.02143,417384,113,782118,25938.58987,1064931,35.31796,350806,11.63432,17399,0.57703
127,2021-07-07,Brazil,ES,TOTAL,19,11603,1223,524458,11603,524302,288.72880,13050.60157,0.02212,495815,278701,1624819,40431.96098,1720898,42.82279,590738,14.69991,58284,1.45034
127,2021-07-07,Brazil,GO,TOTAL,1,19534,2177,690284,19534,688451,278.32737,9835.41155,0.02830,657548,501652,1314685,18732.09872,2477809,35.30470,794668,11.32271,,
127,2021-07-07,Brazil,MA,TOTAL,35,9225,991,323043,9225,323043,130.38536,4565.86199,0.02856,278534,1211,757570,10707.42925,2492470,35.22836,672533,9.50552,38601,0.54558
127,2021-07-07,Brazil,MG,TOTAL,230,47378,7367,1843565,47378,1843565,223.81061,8708.88186,0.02570,1723971,4191828,5538249,26162.33020,7594988,35.87823,2743234,12.95886,52706,0.24898
127,2021-07-07,Brazil,MS,TOTAL,31,8462,830,341005,8431,340175,304.49955,12270.84267,0.02481,324562,11839,942567,33917.65917,1221177,43.94326,534578,19.23644,151662,5.45746
127,2021-07-07,Brazil,MT,TOTAL,33,12243,1721,460595,12030,457691,351.35943,13218.52473,0.02658,435158,57899,1136800,32624.79818,1068014,30.65072,336941,9.66980,14953,0.42913
127,2021-07-07,Brazil,PA,TOTAL,27,15673,1225,560086,15646,558861,182.18349,6510.45902,0.02798,520959,178,999004,11612.45701,2723194,31.65450,1220023,14.18159,,
127,2021-07-07,Brazil,PB,TOTAL,17,8741,1519,403694,8741,403694,217.53917,10046.82032,0.02165,266319,321555,996537,24801.03292,1383597,34.43388,518702,12.90905,35341,0.87954
127,2021-07-07,Brazil,PE,TOTAL,26,17979,1759,563264,17979,563264,188.12249,5893.68856,0.03192,475280,2263,2056126,21514.18567,3302248,34.55293,1102599,11.53700,87657,0.91720
127,2021-07-07,Brazil,PI,TOTAL,5,6676,447,300309,6671,299862,203.95775,9174.70741,0.02223,291428,32,791843,24191.50887,1108242,33.85778,369505,11.28871,13594,0.41531
127,2021-07-07,Brazil,PR,TOTAL,151,31843,3397,1312040,31843,1312040,278.49501,11474.94258,0.02427,924709,2085,3703772,32392.74033,4666514,40.81276,1366049,11.94730,64512,0.56421
127,2021-07-07,Brazil,RJ,TOTAL,129,56321,2351,972619,56321,972619,326.21596,5633.49094,0.05791,905728,52017,2313502,13399.99790,6241693,36.15241,2208634,12.79259,127738,0.73987
127,2021-07-07,Brazil,RN,TOTAL,9,6879,664,348638,6870,347974,196.15878,9941.62002,0.01973,150649,165438,1152168,32854.75610,1267455,36.14223,436721,12.45336,23821,0.67927
127,2021-07-07,Brazil,RO,TOTAL,8,6234,-850,251127,6234,251127,350.77157,14130.28739,0.02482,234484,365081,640738,36052.72264,551086,31.00823,175909,9.89796,,
127,2021-07-07,Brazil,RR,TOTAL,0,1770,378,114483,1770,114105,292.19445,18899.03774,0.01546,107046,5095,287340,47434.54927,171637,28.33411,66067,10.90645,5561,0.91802
127,2021-07-07,Brazil,RS,TOTAL,109,31976,3786,1239700,31976,1239700,281.05237,10896.31676,0.02579,1195805,10382,4682493,41156.67255,5118348,44.98761,1953533,17.17054,123580,1.08620
127,2021-07-07,Brazil,SC,TOTAL,30,17176,2338,1068822,17176,1068822,239.72796,14917.70587,0.01607,1031823,173986,2320266,32384.29385,2882130,40.22631,879362,12.27338,,
127,2021-07-07,Brazil,SE,TOTAL,6,5779,517,267107,5779,267107,251.40340,11619.93582,0.02164,247089,728,542553,23602.64254,858193,37.33391,262637,11.42548,24622,1.07113
127,2021-07-07,Brazil,SP,TOTAL,546,130935,14889,3824111,130935,3824111,285.14310,8327.94033,0.03424,3422338,1142684,14183490,30888.03080,20779936,45.25341,6403421,13.94502,492177,1.07184
127,2021-07-07,Brazil,TO,TOTAL,11,3290,504,201174,3279,200670,209.17230,12790.28220,0.01635,183782,441,595223,37843.21106,490003,31.15351,151605,9.63877,9233,0.58702
127,2021-07-07,Brazil,TOTAL,TOTAL,1585,528836,54167,18917978,528540,18909037,249.73874,8933.86989,0.02795,16763522,7614414,54204686,25597.74686,81046684,38.27367,27326532,12.90474,1602911,0.75696
127,2021-07-08,Brazil,AC,TOTAL,0,1761,176,86296,1761,86296,199.67458,9784.84809,0.02041,82497,12408,231921,26296.83593,292875,33.20823,90213,10.22899,2553,0.28948
127,2021-07-08,Brazil,AL,TOTAL,16,5483,538,221973,5483,221973,164.29168,6651.16138,0.02470,210634,11243,555844,16655.21549,1100381,32.97163,384934,11.53410,31835,0.95390
127,2021-07-08,Brazil,AM,TOTAL,6,13361,701,406310,13361,406310,322.37151,9803.36568,0.03288,346721,653,1027782,24798.11668,1610276,38.85241,563022,13.58448,19158,0.46224
127,2021-07-08,Brazil,AP,TOTAL,1,1862,230,118487,1862,118487,220.16457,14010.01028,0.01571,97309,1603,210965,24944.69282,213177,25.20624,72992,8.63064,3824,0.45215
127,2021-07-08,Brazil,BA,TOTAL,79,24574,3088,1147552,24574,1147552,165.22487,7715.63949,0.02141,1111853,233693,2405271,16171.99388,5295783,35.60654,1946959,13.09050,172118,1.15725
127,2021-07-08,Brazil,CE,TOTAL,60,22909,882,897446,22909,897446,250.86295,9827.40182,0.02553,631162,69606,2415637,26452.21602,3470375,38.00203,1160691,12.71004,78450,0.85906
127,2021-07-08,Brazil,DF,TOTAL,13,9344,577,435982,9344,435982,309.88954,14459.14592,0.02143,419236,113,782118,25938.58987,1081008,35.85114,354614,11.76061,20685,0.68601
127,2021-07-08,Brazil,ES,TOTAL,12,11615,1004,525462,11614,525383,289.02741,13075.58508,0.02210,495815,278701,1624819,40431.96098,1732861,43.12048,593939,14.77957,66699,1.65974
127,2021-07-08,Brazil,GO,TOTAL,92,19626,2857,693141,19534,691100,279.63822,9876.11910,0.02831,657548,501652,1314685,18732.09872,2494674,35.54500,801775,11.42397,,
127,2021-07-08,Brazil,MA,TOTAL,31,9256,972,324015,9256,324015,130.82351,4579.60015,0.02857,278534,1211,757570,10707.42925,2511223,35.49341,681170,9.62760,46862,0.66234
127,2021-07-08,Brazil,MG,TOTAL,218,47596,6428,1849993,47596,1849993,224.84043,8739.24732,0.02573,1723971,4191828,5538249,26162.33020,7711916,36.43059,2759223,13.03439,62039,0.29307
127,2021-07-08,Brazil,MS,TOTAL,17,8479,836,341841,8462,341005,305.11129,12300.92559,0.02480,324562,11839,942567,33917.65917,1224429,44.06028,542726,19.52964,161378,5.80708
127,2021-07-08,Brazil,MT,TOTAL,20,12263,1227,461822,12052,459069,351.93341,13253.73816,0.02655,435158,57899,1136800,32624.79818,1080833,31.01861,338943,9.72726,17170,0.49276
127,2021-07-08,Brazil,PA,TOTAL,19,15692,976,561062,15673,560086,182.40435,6521.80407,0.02797,520959,178,999004,11612.45701,2726675,31.69496,1284647,14.93278,,
127,2021-07-08,Brazil,PB,TOTAL,9,8750,1154,404848,8750,404848,217.76315,10075.54017,0.02161,266319,321555,996537,24801.03292,1396727,34.76065,529918,13.18818,37709,0.93847
127,2021-07-08,Brazil,PE,TOTAL,44,18023,1525,564789,18023,564789,188.58288,5909.64533,0.03191,475280,2263,2056126,21514.18567,3366734,35.22768,1109573,11.60997,107963,1.12967
127,2021-07-08,Brazil,PI,TOTAL,8,6684,889,301198,6676,300309,204.20215,9201.86715,0.02219,291428,32,791843,24191.50887,1119467,34.20071,373030,11.39640,16337,0.49911
127,2021-07-08,Brazil,PR,TOTAL,187,32030,3996,1316036,32030,1316036,280.13049,11509.89111,0.02434,924709,2085,3703772,32392.74033,4737124,41.43031,1373205,12.00988,105380,0.92164
127,2021-07-08,Brazil,RJ,TOTAL,177,56498,2229,974848,56498,974848,327.24116,5646.40150,0.05796,905728,52017,2313502,13399.99790,6291232,36.43934,2231019,12.92225,145825,0.84463
127,2021-07-08,Brazil,RN,TOTAL,17,6896,911,349549,6879,348638,196.64354,9967.59773,0.01973,150649,165438,1152168,32854.75610,1284357,36.62420,436721,12.45336,30180,0.86060
127,2021-07-08,Brazil,RO,TOTAL,9,6243,335,251462,6243,251462,351.27798,14149.13700,0.02483,234484,365081,640738,36052.72264,562453,31.64782,178691,10.05450,,
127,2021-07-08,Brazil,RR,TOTAL,8,1778,231,114714,1770,114483,293.51510,18937.17159,0.01550,107046,5095,287340,47434.54927,173328,28.61326,66288,10.94293,6547,1.08079
127,2021-07-08,Brazil,RS,TOTAL,77,32053,3808,1243508,32053,1243508,281.72916,10929.78710,0.02578,1199590,10382,4699492,41306.08489,5156314,45.32131,1962766,17.25169,142288,1.25064
127,2021-07-08,Brazil,SC,TOTAL,46,17222,2988,1071810,17222,1071810,240.36999,14959.40982,0.01607,1031823,173986,2320266,32384.29385,2950282,41.17752,922696,12.87820,,
127,2021-07-08,Brazil,SE,TOTAL,7,5786,489,267596,5786,267596,251.70792,11641.20875,0.02162,247089,728,542553,23602.64254,858193,37.33391,262637,11.42548,24622,1.07113
127,2021-07-08,Brazil,SP,TOTAL,543,131478,14453,3838564,131478,3838564,286.32562,8359.41528,0.03425,3442275,1142684,14183490,30888.03080,21083886,45.91534,6449348,14.04504,613107,1.33519
127,2021-07-08,Brazil,TO,TOTAL,11,3301,647,201821,3290,201174,209.87166,12831.41730,0.01636,183782,441,595223,37843.21106,499643,31.76641,152723,9.70985,9847,0.62605
127,2021-07-08,Brazil,TOTAL,TOTAL,1727,530563,54147,18972125,530179,18962762,250.55430,8959.44039,0.02797,16796161,7614414,54226282,25607.94541,82026226,38.73626,27624463,13.04544,1922576,0.90792
127,2021-07-09,Brazil,AC,TOTAL,3,1764,104,86400,1764,86400,200.01474,9796.64034,0.02042,82497,12408,231921,26296.83593,301910,34.23268,93568,10.60940,6062,0.68735
127,2021-07-09,Brazil,AL,TOTAL,16,5499,628,222601,5499,222601,164.77110,6669.97867,0.02470,210634,11243,555844,16655.21549,1110806,33.28400,388305,11.63511,35612,1.06707
127,2021-07-09,Brazil,AM,TOTAL,6,13367,718,407028,13367,407028,322.51628,9820.68944,0.03284,346721,653,1027782,24798.11668,1636253,39.47918,564899,13.62977,19158,0.46224
127,2021-07-09,Brazil,AP,TOTAL,3,1865,146,118633,1865,118633,220.51929,14027.27345,0.01572,97309,1603,210965,24944.69282,214690,25.38514,72799,8.60782,4077,0.48207
127,2021-07-09,Brazil,BA,TOTAL,96,24670,4479,1152031,24670,1152031,165.87033,7745.75434,0.02141,1115272,233693,2405271,16171.99388,5347128,35.95176,1956331,13.15352,190465,1.28060
127,2021-07-09,Brazil,CE,TOTAL,99,23008,3781,901227,22969,899792,251.94704,9868.80533,0.02553,631162,69606,2415637,26452.21602,3495736,38.27974,1170049,12.81252,98398,1.07750
127,2021-07-09,Brazil,DF,TOTAL,13,9357,667,436649,9357,436649,310.32067,14481.26667,0.02143,419236,113,782118,25938.58987,1083069,35.91949,361494,11.98879,27775,0.92115
127,2021-07-09,Brazil,ES,TOTAL,19,11634,1208,526670,11631,526555,289.50021,13105.64493,0.02209,495815,278701,1624819,40431.96098,1741838,43.34386,597176,14.86011,70594,1.75666
127,2021-07-09,Brazil,GO,TOTAL,31,19657,2422,695563,19621,693751,280.07992,9910.62862,0.02826,657548,501652,1314685,18732.09872,2494674,35.54500,801775,11.42397,,
127,2021-07-09,Brazil,MA,TOTAL,26,9282,996,325011,9282,325011,131.19099,4593.67753,0.02856,278534,1211,757570,10707.42925,2530730,35.76912,688995,9.73820,53098,0.75048
127,2021-07-09,Brazil,MG,TOTAL,160,47756,5631,1855624,47756,1855624,225.59626,8765.84780,0.02574,1738540,4191828,5538249,26162.33020,7865659,37.15686,2783111,13.14724,75973,0.35889
127,2021-07-09,Brazil,MS,TOTAL,28,8507,1043,342884,8479,341841,306.11885,12338.45726,0.02481,324562,11839,942567,33917.65917,1237627,44.53520,548459,19.73594,167322,6.02097
127,2021-07-09,Brazil,MT,TOTAL,15,12278,1441,463263,12067,460456,352.36389,13295.09314,0.02650,440831,57899,1136800,32624.79818,1092043,31.34033,341095,9.78902,21151,0.60701
127,2021-07-09,Brazil,PA,TOTAL,9,15701,736,561798,15692,561062,182.50897,6530.35936,0.02795,520959,178,999004,11612.45701,2729905,31.73251,1286498,14.95430,,
127,2021-07-09,Brazil,PB,TOTAL,17,8767,1151,405999,8767,405999,218.18623,10104.18536,0.02159,266319,321555,996537,24801.03292,1411197,35.12077,535811,13.33484,42194,1.05009
127,2021-07-09,Brazil,PE,TOTAL,45,18068,2190,566979,18068,566979,189.05374,5932.56030,0.03187,475280,2263,2056126,21514.18567,3423872,35.82554,1118232,11.70057,127994,1.33926
127,2021-07-09,Brazil,PI,TOTAL,5,6689,577,301775,6684,301198,204.35491,9219.49501,0.02217,291428,32,791843,24191.50887,1127389,34.44274,375453,11.47042,19176,0.58584
127,2021-07-09,Brazil,PR,TOTAL,181,32211,3852,1319888,32211,1319888,281.71350,11543.58023,0.02440,924709,2085,3703772,32392.74033,4795458,41.94049,1382060,12.08733,136318,1.19222
127,2021-07-09,Brazil,RJ,TOTAL,61,56559,2922,977770,56559,977770,327.59448,5663.32597,0.05784,905728,52017,2313502,13399.99790,6334079,36.68752,2246650,13.01279,155632,0.90143
127,2021-07-09,Brazil,RN,TOTAL,2,6898,763,350312,6896,349549,196.70057,9989.35513,0.01969,150649,165438,1152168,32854.75610,1298665,37.03221,436721,12.45336,34080,0.97181
